stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage2,42,185.08812743265432,2734.5843066999805,2734.5843066999805,2728.7464319945275,2734.5843066999805,2728.7464319945275,1,0.0,0,0,0,4,0,0
stage2,43,184.81049524150535,2734.5843066999805,12734.02523500841,2728.7464319945275,2734.5843066999805,2728.7464319945275,0,-0.7321409680362159,0,0,1,6,0,1
stage2,44,184.5332794986431,2734.5843066999805,2731.2848629720206,2728.7464319945275,2731.2848629720206,2728.7464319945275,1,0.0010859052134133745,0,0,0,12,0,1
stage2,45,184.25647957939515,2731.2848629720206,2731.7772854744917,2728.7464319945275,2731.7772854744917,2728.7464319945275,1,-0.00016226072140337742,0,0,1,10,0,1
stage2,46,183.98009486002607,2731.7772854744917,2731.7772854744917,2728.7464319945275,2731.7772854744917,2728.7464319945275,1,0.0,0,0,0,8,0,0
stage2,47,183.70412471773605,2731.7772854744917,2731.7772854744917,2728.7464319945275,2731.7772854744917,2728.7464319945275,1,0.0,1,0,0,9,0,0
stage2,48,183.42856853065945,2731.7772854744917,2731.5747292203655,2728.7464319945275,2731.5747292203655,2728.7464319945275,1,6.673334231268037e-05,0,0,0,7,0,1
stage2,49,183.15342567786348,2731.5747292203655,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0010182297744631163,2,0,0,12,0,1
stage2,50,182.8786955393467,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0,1,0,0,7,0,0
stage2,51,182.60437749603767,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0,1,0,0,4,0,0
stage2,52,182.33047092979362,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0,0,0,0,10,0,0
stage2,53,182.05697522339895,2728.4843173087397,22860.67045958742,2728.4843173087397,2728.4843173087397,2728.4843173087397,0,-1.5115222084560351,0,0,1,10,0,1
stage2,54,181.78388976056385,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0,1,0,1,10,0,0
stage2,55,181.51121392592302,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,2728.4843173087397,1,0.0,1,0,0,11,0,0
stage2,56,181.23894710503413,2728.4843173087397,12828.177262781886,2728.4843173087397,2728.4843173087397,2728.4843173087397,0,-0.7668441391234692,0,0,1,9,0,1
stage2,57,180.9670886843766,2728.4843173087397,2741.0849768653957,2728.4843173087397,2741.0849768653957,2728.4843173087397,1,-0.004156371187127158,2,0,1,11,0,1
stage2,58,180.69563805135004,2741.0849768653957,2741.0849768653957,2728.4843173087397,2741.0849768653957,2728.4843173087397,1,0.0,1,0,0,9,0,0
stage2,59,180.42459459427303,2741.0849768653957,2741.0849768653957,2728.4843173087397,2741.0849768653957,2728.4843173087397,1,0.0,0,0,0,10,0,0
stage2,60,180.15395770238163,2741.0849768653957,2747.868799014633,2728.4843173087397,2747.868799014633,2728.4843173087397,1,-0.0022273807582921783,0,0,1,11,0,1
stage2,61,179.88372676582807,2747.868799014633,2747.868799014633,2728.4843173087397,2747.868799014633,2728.4843173087397,1,0.0,1,0,0,11,0,0
stage2,62,179.61390117567933,2747.868799014633,2749.868799014633,2728.4843173087397,2749.868799014633,2728.4843173087397,1,-0.0006550531090296115,0,0,1,11,0,1
stage2,63,179.34448032391583,2749.868799014633,2739.872042297268,2728.4843173087397,2739.872042297268,2728.4843173087397,1,0.00327182193159642,2,0,0,9,0,1
stage2,64,179.07546360342997,2739.872042297268,2739.757346646197,2728.4843173087397,2739.757346646197,2728.4843173087397,1,3.7675513443693196e-05,1,0,0,8,0,1
stage2,65,178.80685040802484,2739.757346646197,12738.420682111786,2728.4843173087397,2739.757346646197,2728.4843173087397,0,-0.7305049467538034,1,0,1,5,0,1
stage2,66,178.5386401324128,2739.757346646197,12720.881839671489,2728.4843173087397,2739.757346646197,2728.4843173087397,0,-0.72474350287426,2,0,1,4,0,1
stage2,67,178.2708321722142,2739.757346646197,2739.757346646197,2728.4843173087397,2739.757346646197,2728.4843173087397,1,0.0,2,0,0,8,0,0
stage2,68,178.0034259239559,2739.757346646197,2736.9735244969597,2728.4843173087397,2736.9735244969597,2728.4843173087397,1,0.0009144751221785074,2,0,0,5,0,1
stage2,69,177.73642078506995,2736.9735244969597,2734.7772625104226,2728.4843173087397,2734.7772625104226,2728.4843173087397,1,0.0007221976282166335,2,0,0,6,0,1
stage2,70,177.46981615389237,2734.7772625104226,2734.7772625104226,2728.4843173087397,2734.7772625104226,2728.4843173087397,1,0.0,1,0,0,5,0,0
stage2,71,177.20361142966155,2734.7772625104226,2730.7772625104226,2728.4843173087397,2730.7772625104226,2728.4843173087397,1,0.0013163777720951707,2,0,0,7,0,1
stage2,72,176.93780601251706,2730.7772625104226,2730.7772625104226,2728.4843173087397,2730.7772625104226,2728.4843173087397,1,0.0,0,0,0,12,0,0
stage2,73,176.67239930349828,2730.7772625104226,2738.307326342078,2728.4843173087397,2738.307326342078,2728.4843173087397,1,-0.0024817320480615,0,0,1,8,0,1
stage2,74,176.40739070454305,2738.307326342078,2738.307326342078,2728.4843173087397,2738.307326342078,2728.4843173087397,1,0.0,2,0,1,9,0,0
stage2,75,176.14277961848623,2738.307326342078,2880.228531823931,2728.4843173087397,2880.228531823931,2728.4843173087397,1,-0.04664527012908101,1,0,1,7,0,1
stage2,76,175.8785654490585,2880.228531823931,2878.7544003567773,2728.4843173087397,2878.7544003567773,2728.4843173087397,1,0.0004606295319205742,1,0,0,8,0,1
stage2,77,175.61474760088493,2878.7544003567773,2874.3549748643172,2728.4843173087397,2874.3549748643172,2728.4843173087397,1,0.0013754153333550593,1,0,0,7,0,1
stage2,78,175.35132547948362,2874.3549748643172,2874.3549748643172,2728.4843173087397,2874.3549748643172,2728.4843173087397,1,0.0,2,0,0,6,0,0
stage2,79,175.0882984912644,2874.3549748643172,2874.3549748643172,2728.4843173087397,2874.3549748643172,2728.4843173087397,1,0.0,2,0,0,5,0,0
stage2,80,174.82566604352752,2874.3549748643172,12857.691566586398,2728.4843173087397,2874.3549748643172,2728.4843173087397,0,-0.6915431221476551,2,0,1,10,0,1
stage2,81,174.56342754446223,2874.3549748643172,12825.933209579656,2728.4843173087397,2874.3549748643172,2728.4843173087397,0,-0.6815991446097325,2,0,0,12,0,1
stage2,82,174.30158240314555,2874.3549748643172,2874.3549748643172,2728.4843173087397,2874.3549748643172,2728.4843173087397,1,0.0,2,0,0,5,0,0
stage2,83,174.04013002954085,2874.3549748643172,2871.481585757014,2728.4843173087397,2871.481585757014,2728.4843173087397,1,0.0008996975736078466,0,0,0,7,0,1
stage2,84,173.77906983449654,2871.481585757014,2872.588884245465,2728.4843173087397,2872.588884245465,2728.4843173087397,1,-0.000347057297720211,2,0,1,8,0,1
stage2,85,173.5184012297448,2872.588884245465,2871.481585757014,2728.4843173087397,2871.481585757014,2728.4843173087397,1,0.0003469235173441609,2,0,0,10,0,0
stage2,86,173.25812362790018,2871.481585757014,2873.254181994727,2728.4843173087397,2873.254181994727,2728.4843173087397,1,-0.0005555796080514207,1,0,1,5,0,1
stage2,87,172.99823644245834,2873.254181994727,12857.40487278485,2728.4843173087397,2873.254181994727,2728.4843173087397,0,-0.692062702536437,0,0,1,6,0,1
stage2,88,172.73873908779467,2873.254181994727,2871.8769185062088,2728.4843173087397,2871.8769185062088,2728.4843173087397,1,0.00043140531994484513,1,0,0,5,0,1
stage2,89,172.47963097916298,2871.8769185062088,2871.8769185062088,2728.4843173087397,2871.8769185062088,2728.4843173087397,1,0.0,0,0,0,7,0,0
stage2,90,172.22091153269423,2871.8769185062088,12877.88624456993,2728.4843173087397,2871.8769185062088,2728.4843173087397,0,-0.699244282159781,1,0,1,9,0,1
stage2,91,171.9625801653952,2871.8769185062088,2871.8769185062088,2728.4843173087397,2871.8769185062088,2728.4843173087397,1,0.0,1,0,0,10,0,0
stage2,92,171.7046362951471,2871.8769185062088,2869.6360002319284,2728.4843173087397,2869.6360002319284,2728.4843173087397,1,0.0007022677169261761,1,0,1,8,0,1
stage2,93,171.4470793407044,2869.6360002319284,12871.68777964279,2728.4843173087397,2869.6360002319284,2728.4843173087397,0,-0.6985483831310487,0,0,1,10,0,1
stage2,94,171.18990872169334,2869.6360002319284,2869.6360002319284,2728.4843173087397,2869.6360002319284,2728.4843173087397,1,0.0,1,0,0,7,0,0
stage2,95,170.9331238586108,2869.6360002319284,2732.1345467399738,2728.4843173087397,2732.1345467399738,2728.4843173087397,1,0.0431243921294399,2,0,0,7,0,1
stage2,96,170.6767241728229,2732.1345467399738,2731.954309649507,2728.4843173087397,2731.954309649507,2728.4843173087397,1,5.937239863002412e-05,0,0,0,6,0,1
stage2,97,170.42070908656368,2731.954309649507,2731.954309649507,2728.4843173087397,2731.954309649507,2728.4843173087397,1,0.0,0,0,1,7,0,0
stage2,98,170.16507802293384,2731.954309649507,2731.954309649507,2728.4843173087397,2731.954309649507,2728.4843173087397,1,0.0,0,0,0,11,0,0
stage2,99,169.90983040589944,2731.954309649507,2762.1426061522975,2728.4843173087397,2762.1426061522975,2728.4843173087397,1,-0.009945066341902677,2,0,0,12,0,1
stage2,100,169.6549656602906,2762.1426061522975,2746.5892122313367,2728.4843173087397,2746.5892122313367,2728.4843173087397,1,0.005067824701623296,2,0,0,9,0,1
stage2,101,169.40048321180018,2746.5892122313367,12747.495006962985,2728.4843173087397,2746.5892122313367,2728.4843173087397,0,-0.7294250649446898,1,0,1,11,0,1
stage2,102,169.14638248698247,2746.5892122313367,2747.231523362751,2728.4843173087397,2747.231523362751,2728.4843173087397,1,-0.00021047196125963499,0,0,1,4,0,1
stage2,103,168.892662913252,2747.231523362751,12752.467349686398,2728.4843173087397,2747.231523362751,2728.4843173087397,0,-0.7306732751118262,1,0,1,12,0,1
stage2,104,168.63932391888213,2747.231523362751,2747.231523362751,2728.4843173087397,2747.231523362751,2728.4843173087397,1,0.0,0,0,1,4,0,0
stage2,105,168.38636493300382,2747.231523362751,2747.231523362751,2728.4843173087397,2747.231523362751,2728.4843173087397,1,0.0,2,0,0,12,0,0
stage2,106,168.1337853856043,2747.231523362751,2747.231523362751,2728.4843173087397,2747.231523362751,2728.4843173087397,1,0.0,0,0,0,11,0,0
stage2,107,167.88158470752592,2747.231523362751,2747.231523362751,2728.4843173087397,2747.231523362751,2728.4843173087397,1,0.0,0,0,0,9,0,0
stage2,108,167.62976233046464,2747.231523362751,2745.0526896471324,2728.4843173087397,2745.0526896471324,2728.4843173087397,1,0.0007137914396295245,0,0,0,11,0,1
stage2,109,167.37831768696896,2745.0526896471324,12919.980193604799,2728.4843173087397,2745.0526896471324,2728.4843173087397,0,-0.7868880249925072,1,0,1,11,0,1
stage2,110,167.12725021043852,2745.0526896471324,2745.905373338694,2728.4843173087397,2745.905373338694,2728.4843173087397,1,-0.0002795630573138962,1,0,1,6,0,1
stage2,111,166.87655933512286,2745.905373338694,2745.905373338694,2728.4843173087397,2745.905373338694,2728.4843173087397,1,0.0,2,0,0,10,0,0
stage2,112,166.6262444961202,2745.905373338694,12742.759862422974,2728.4843173087397,2745.905373338694,2728.4843173087397,0,-0.7282786244447166,2,0,1,9,0,1
stage2,113,166.37630512937602,2745.905373338694,2747.211070394169,2728.4843173087397,2747.211070394169,2728.4843173087397,1,-0.00042795624399050733,2,0,1,6,0,1
stage2,114,166.12674067168197,2747.211070394169,2747.211070394169,2728.4843173087397,2747.211070394169,2728.4843173087397,1,0.0,2,0,1,6,0,0
stage2,115,165.87755056067445,2747.211070394169,2756.4673180055834,2728.4843173087397,2756.4673180055834,2728.4843173087397,1,-0.0030323927200386967,1,0,1,8,0,1
stage2,116,165.62873423483344,2756.4673180055834,2756.4673180055834,2728.4843173087397,2756.4673180055834,2728.4843173087397,1,0.0,0,0,0,6,0,0
stage2,117,165.3802911334812,2756.4673180055834,2756.4673180055834,2728.4843173087397,2756.4673180055834,2728.4843173087397,1,0.0,2,0,0,7,0,0
stage2,118,165.132220696781,2756.4673180055834,2758.838417142957,2728.4843173087397,2758.838417142957,2728.4843173087397,1,-0.0007741754127454472,2,0,1,8,0,1
stage2,119,164.88452236573582,2758.838417142957,2752.381424063025,2728.4843173087397,2752.381424063025,2728.4843173087397,1,0.0021064277399605864,0,0,0,10,0,1
stage2,120,164.63719558218722,2752.381424063025,2751.6902405638443,2728.4843173087397,2751.6902405638443,2728.4843173087397,1,0.00022600979058501225,1,0,0,5,0,1
stage2,121,164.39023978881394,2751.6902405638443,2751.6902405638443,2728.4843173087397,2751.6902405638443,2728.4843173087397,1,0.0,2,0,0,4,0,0
stage2,122,164.14365442913072,2751.6902405638443,2831.0629685506483,2728.4843173087397,2751.6902405638443,2728.4843173087397,0,-0.025960572936249482,1,0,1,10,0,1
stage2,123,163.89743894748705,2751.6902405638443,2751.6902405638443,2728.4843173087397,2751.6902405638443,2728.4843173087397,1,0.0,2,0,0,4,0,0
stage2,124,163.65159278906583,2751.6902405638443,2749.0105686220277,2728.4843173087397,2749.0105686220277,2728.4843173087397,1,0.0008764448527247045,2,0,1,6,0,1
stage2,125,163.40611539988225,2749.0105686220277,2783.738935450383,2728.4843173087397,2783.738935450383,2728.4843173087397,1,-0.011369738080413043,1,0,0,8,0,1
stage2,126,163.16100622678243,2783.738935450383,2783.738935450383,2728.4843173087397,2783.738935450383,2728.4843173087397,1,0.0,2,0,1,12,0,0
stage2,127,162.91626471744226,2783.738935450383,2765.9183482567228,2728.4843173087397,2765.9183482567228,2728.4843173087397,1,0.005761505962375499,2,0,1,9,0,1
stage2,128,162.67189032036612,2765.9183482567228,2765.9183482567228,2728.4843173087397,2765.9183482567228,2728.4843173087397,1,0.0,1,0,0,11,0,0
stage2,129,162.42788248488557,2765.9183482567228,2767.3924797238765,2728.4843173087397,2767.3924797238765,2728.4843173087397,1,-0.0004796664808541914,0,0,1,7,0,1
stage2,130,162.18424066115824,2767.3924797238765,2766.7501685924617,2728.4843173087397,2766.7501685924617,2728.4843173087397,1,0.00020888978433986855,0,0,0,9,0,1
stage2,131,161.9409643001665,2766.7501685924617,2753.4481820296173,2728.4843173087397,2753.4481820296173,2728.4843173087397,1,0.0043270216597295404,0,0,0,6,0,1
stage2,132,161.69805285371626,2753.4481820296173,2737.4029025819614,2728.4843173087397,2737.4029025819614,2728.4843173087397,1,0.005244606234879574,2,0,1,8,0,1
stage2,133,161.4555057744357,2737.4029025819614,2733.0937401264214,2728.4843173087397,2733.0937401264214,2728.4843173087397,1,0.0014167611959233215,0,0,0,9,0,1
stage2,134,161.21332251577405,2733.0937401264214,2755.9848578692904,2728.4843173087397,2755.9848578692904,2728.4843173087397,1,-0.007537980006360544,0,0,1,9,0,1
stage2,135,160.9715025320004,2755.9848578692904,12752.06342696586,2728.4843173087397,2755.9848578692904,2728.4843173087397,0,-0.7253651825997843,1,0,1,8,0,1
stage2,136,160.7300452782024,2755.9848578692904,2735.6358703233645,2728.4843173087397,2735.6358703233645,2728.4843173087397,1,0.006645206608824507,2,0,1,9,0,1
stage2,137,160.4889502102851,2735.6358703233645,2737.082354965799,2728.4843173087397,2737.082354965799,2728.4843173087397,1,-0.00047588065075234245,2,0,1,7,0,1
stage2,138,160.24821678496969,2737.082354965799,2737.082354965799,2728.4843173087397,2737.082354965799,2728.4843173087397,1,0.0,2,0,0,5,0,0
stage2,139,160.00784445979224,2737.082354965799,2736.9021178753324,2728.4843173087397,2736.9021178753324,2728.4843173087397,1,5.926507148226927e-05,2,0,0,12,0,1
stage2,140,159.76783269310255,2736.9021178753324,2741.1863301003496,2728.4843173087397,2741.1863301003496,2728.4843173087397,1,-0.0014088158203877398,2,0,1,6,0,1
stage2,141,159.5281809440629,2741.1863301003496,2741.1863301003496,2728.4843173087397,2741.1863301003496,2728.4843173087397,1,0.0,0,0,0,4,0,0
stage2,142,159.28888867264683,2741.1863301003496,2744.0840642634084,2728.4843173087397,2744.0840642634084,2728.4843173087397,1,-0.0009513985671515896,0,0,1,9,0,1
stage2,143,159.04995533963788,2744.0840642634084,2748.0840642634084,2728.4843173087397,2748.0840642634084,2728.4843173087397,1,-0.0013119131614382025,0,0,1,10,0,1
stage2,144,158.81138040662842,2748.0840642634084,2748.7263753948228,2728.4843173087397,2748.7263753948228,2728.4843173087397,1,-0.0002103574726080415,1,0,1,12,0,1
stage2,145,158.5731633360185,2748.7263753948228,2750.428191626873,2728.4843173087397,2750.428191626873,2728.4843173087397,1,-0.0005572161065413681,2,0,1,11,0,1
stage2,146,158.33530359101448,2750.428191626873,2745.833450147378,2728.4843173087397,2745.833450147378,2728.4843173087397,1,0.0015034994711494486,1,0,0,7,0,1
stage2,147,158.09780063562798,2745.833450147378,2741.7814142294797,2728.4843173087397,2741.7814142294797,2728.4843173087397,1,0.0013281331123388372,0,0,0,12,0,1
stage2,148,157.86065393467453,2741.7814142294797,2741.7814142294797,2728.4843173087397,2741.7814142294797,2728.4843173087397,1,0.0,2,0,1,5,0,0
stage2,149,157.62386295377252,2741.7814142294797,2741.7814142294797,2728.4843173087397,2741.7814142294797,2728.4843173087397,1,0.0,1,0,1,6,0,0
stage2,150,157.38742715934185,2741.7814142294797,2754.430308853164,2728.4843173087397,2754.430308853164,2728.4843173087397,1,-0.0041520469510204685,1,0,1,4,0,1
stage2,151,157.15134601860285,2754.430308853164,2756.3794421001808,2728.4843173087397,2756.3794421001808,2728.4843173087397,1,-0.0006368721389234543,2,0,1,4,0,1
stage2,152,156.91561899957495,2756.3794421001808,2755.5060529928774,2728.4843173087397,2755.5060529928774,2728.4843173087397,1,0.0002851748872332868,0,0,0,12,0,1
stage2,153,156.6802455710756,2755.5060529928774,2753.3347132421363,2728.4843173087397,2753.3347132421363,2728.4843173087397,1,0.0007092003204073438,0,0,1,7,0,1
stage2,154,156.445225202719,2753.3347132421363,2757.783386908362,2728.4843173087397,2757.783386908362,2728.4843173087397,1,-0.0014541662081064193,0,0,1,8,0,1
stage2,155,156.21055736491493,2757.783386908362,2757.783386908362,2728.4843173087397,2757.783386908362,2728.4843173087397,1,0.0,2,0,1,10,0,0
stage2,156,155.97624152886758,2757.783386908362,2752.927940696758,2728.4843173087397,2752.927940696758,2728.4843173087397,1,0.0015845702788653377,1,0,0,9,0,1
stage2,157,155.74227716657427,2752.927940696758,2756.5282937171764,2728.4843173087397,2756.5282937171764,2728.4843173087397,1,-0.001177044146515679,2,0,0,8,0,1
stage2,158,155.5086637508244,2756.5282937171764,2754.93593456993,2728.4843173087397,2754.93593456993,2728.4843173087397,1,0.0005199015137222778,1,0,0,6,0,1
stage2,159,155.27540075519818,2754.93593456993,2756.0565445822713,2728.4843173087397,2756.0565445822713,2728.4843173087397,1,-0.0003660880089629529,1,0,1,5,0,1
stage2,160,155.04248765406538,2756.0565445822713,2756.0565445822713,2728.4843173087397,2756.0565445822713,2728.4843173087397,1,0.0,1,0,0,6,0,0
stage2,161,154.8099239225843,2756.0565445822713,2756.0565445822713,2728.4843173087397,2756.0565445822713,2728.4843173087397,1,0.0,2,0,0,12,0,0
stage2,162,154.5777090367004,2756.0565445822713,2756.0565445822713,2728.4843173087397,2756.0565445822713,2728.4843173087397,1,0.0,2,0,0,8,0,0
stage2,163,154.34584247314538,2756.0565445822713,12756.329618225118,2728.4843173087397,2756.0565445822713,2728.4843173087397,0,-0.7267160704567028,0,0,1,10,0,1
stage2,164,154.11432370943567,2756.0565445822713,2754.0565445822713,2728.4843173087397,2754.0565445822713,2728.4843173087397,1,0.0006531070647074919,0,0,0,6,0,1
stage2,165,153.88315222387152,2754.0565445822713,2762.554915454756,2728.4843173087397,2762.554915454756,2728.4843173087397,1,-0.0027771883624838596,1,0,1,7,0,1
stage2,166,153.65232749553573,2762.554915454756,2766.257731134986,2728.4843173087397,2766.257731134986,2728.4843173087397,1,-0.001206323209563516,2,0,1,4,0,1
stage2,167,153.42184900429243,2766.257731134986,2763.42830456206,2728.4843173087397,2763.42830456206,2728.4843173087397,1,0.0009205519380829918,2,0,1,5,0,1
stage2,168,153.191716230786,2763.42830456206,2763.42830456206,2728.4843173087397,2763.42830456206,2728.4843173087397,1,0.0,0,0,0,8,0,0
stage2,169,152.96192865643982,2763.42830456206,2754.4243452619658,2728.4843173087397,2754.4243452619658,2728.4843173087397,1,0.0029324311966794693,2,0,0,6,0,1
stage2,170,152.73248576345517,2754.4243452619658,2767.054485739367,2728.4843173087397,2754.4243452619658,2728.4843173087397,0,-0.00412686100789602,1,0,1,10,0,1
stage2,171,152.50338703481,2754.4243452619658,2737.6605037740737,2728.4843173087397,2737.6605037740737,2728.4843173087397,1,0.005477535574740171,1,0,1,5,0,1
stage2,172,152.27463195425779,2737.6605037740737,2737.6605037740737,2728.4843173087397,2737.6605037740737,2728.4843173087397,1,0.0,2,0,0,4,0,0
stage2,173,152.0462200063264,2737.6605037740737,2736.9661548289073,2728.4843173087397,2736.9661548289073,2728.4843173087397,1,0.00022826572169496677,0,0,1,9,0,1
stage2,174,151.81815067631692,2736.9661548289073,2744.1143314080205,2728.4843173087397,2744.1143314080205,2728.4843173087397,1,-0.002350543834768031,1,0,1,10,0,1
stage2,175,151.59042345030244,2744.1143314080205,2800.6801278341895,2728.4843173087397,2800.6801278341895,2728.4843173087397,1,-0.018552148575176296,1,0,1,11,0,1
stage2,176,151.363037815127,2800.6801278341895,12786.072951122975,2728.4843173087397,2800.6801278341895,2728.4843173087397,0,-0.7103706116220764,2,0,1,8,0,1
stage2,177,151.1359932584043,2800.6801278341895,2800.9252131118915,2728.4843173087397,2800.9252131118915,2728.4843173087397,1,-7.875828008331932e-05,1,0,0,8,0,1
stage2,178,150.90928926851672,2800.9252131118915,2800.9252131118915,2728.4843173087397,2800.9252131118915,2728.4843173087397,1,0.0,1,0,1,7,0,0
stage2,179,150.68292533461394,2800.9252131118915,2800.0298462943165,2728.4843173087397,2800.0298462943165,2728.4843173087397,1,0.00028770141096420073,2,0,1,7,0,1
stage2,180,150.45690094661202,2800.0298462943165,2798.6140273270357,2728.4843173087397,2798.6140273270357,2728.4843173087397,1,0.0004550798171809,2,0,1,7,0,1
stage2,181,150.2312155951921,2798.6140273270357,2798.6140273270357,2728.4843173087397,2798.6140273270357,2728.4843173087397,1,0.0,1,0,0,12,0,0
stage2,182,150.00586877179933,2798.6140273270357,2794.1348571573603,2728.4843173087397,2794.1348571573603,2728.4843173087397,1,0.0014404462756724336,0,0,0,8,0,1
stage2,183,149.78085996864164,2794.1348571573603,2793.2713211528326,2728.4843173087397,2793.2713211528326,2728.4843173087397,1,0.0002781477787602769,2,0,0,8,0,1
stage2,184,149.55618867868867,2793.2713211528326,2793.2713211528326,2728.4843173087397,2793.2713211528326,2728.4843173087397,1,0.0,0,0,0,9,0,0
stage2,185,149.33185439567063,2793.2713211528326,2797.4738774069588,2728.4843173087397,2797.4738774069588,2728.4843173087397,1,-0.0013540756317050328,2,0,1,10,0,1
stage2,186,149.10785661407712,2797.4738774069588,2793.4738774069588,2728.4843173087397,2793.4738774069588,2728.4843173087397,1,0.0012868752874064084,1,0,1,11,0,1
stage2,187,148.884194829156,2793.4738774069588,2793.4738774069588,2728.4843173087397,2793.4738774069588,2728.4843173087397,1,0.0,0,0,0,10,0,0
stage2,188,148.6608685369123,2793.4738774069588,2793.688254099014,2728.4843173087397,2793.688254099014,2728.4843173087397,1,-6.906777414682704e-05,0,0,1,8,0,1
stage2,189,148.43787723410694,2793.688254099014,2769.0813233254657,2728.4843173087397,2769.0813233254657,2728.4843173087397,1,0.00792724015061439,1,0,0,12,0,1
stage2,190,148.2152204182558,2769.0813233254657,12752.377835783165,2728.4843173087397,2769.0813233254657,2728.4843173087397,0,-0.7177846547073924,0,0,1,10,0,1
stage2,191,147.99289758762842,2769.0813233254657,2769.0813233254657,2728.4843173087397,2769.0813233254657,2728.4843173087397,1,0.0,2,0,1,4,0,0
stage2,192,147.77090824124699,2769.0813233254657,12754.472441171793,2728.4843173087397,2769.0813233254657,2728.4843173087397,0,-0.7184654381982508,2,0,1,11,0,1
stage2,193,147.54925187888512,2769.0813233254657,22767.16955489791,2728.4843173087397,2769.0813233254657,2728.4843173087397,0,-1.4458058040068977,2,0,1,11,0,1
stage2,194,147.3279280010668,2769.0813233254657,2769.0813233254657,2728.4843173087397,2769.0813233254657,2728.4843173087397,1,0.0,0,0,1,9,0,0
stage2,195,147.1069361090652,2769.0813233254657,2768.8787670713396,2728.4843173087397,2768.8787670713396,2728.4843173087397,1,6.583433544474028e-05,2,0,0,5,0,1
stage2,196,146.8862757049016,2768.8787670713396,2763.9770652573084,2728.4843173087397,2763.9770652573084,2728.4843173087397,1,0.001593255611293582,1,0,1,4,0,1
stage2,197,146.66594629134426,2763.9770652573084,2763.9770652573084,2728.4843173087397,2763.9770652573084,2728.4843173087397,1,0.0,2,0,0,4,0,0
stage2,198,146.44594737190724,2763.9770652573084,2763.9770652573084,2728.4843173087397,2763.9770652573084,2728.4843173087397,1,0.0,1,0,0,8,0,0
stage2,199,146.22627845084938,2763.9770652573084,2762.027932010292,2728.4843173087397,2762.027932010292,2728.4843173087397,1,0.000634672387251375,0,0,0,5,0,1
stage2,200,146.00693903317313,2762.027932010292,2770.0017024157532,2728.4843173087397,2762.027932010292,2728.4843173087397,0,-0.002598233450771834,0,0,1,4,0,1
